,task_type,task_name,digest,lang_train,lang_pred,model_id,model_type,score
49,token-classification,udpos28,d865a7c1,en,bho,xlm-roberta-base,ft,52.693173293323326
50,token-classification,udpos28,d865a7c1,en,th,xlm-roberta-base,ft,50.80189947137354
51,token-classification,udpos28,d865a7c1,en,mr,xlm-roberta-base,ft,85.88957055214725
52,token-classification,udpos28,d865a7c1,en,eu,xlm-roberta-base,ft,78.52219578239107
53,token-classification,udpos28,d865a7c1,en,sk,xlm-roberta-base,ft,87.27140900668654
54,token-classification,udpos28,d865a7c1,en,quc,xlm-roberta-base,ft,40.33995287781892
55,token-classification,udpos28,d865a7c1,en,yo,xlm-roberta-base,ft,32.208632082103186
56,token-classification,udpos28,d865a7c1,en,wbp,xlm-roberta-base,ft,39.67611336032389
57,token-classification,udpos28,d865a7c1,en,ta,xlm-roberta-base,ft,84.05572755417957
58,token-classification,udpos28,d865a7c1,en,mt,xlm-roberta-base,ft,33.279147475842144
59,token-classification,udpos28,d865a7c1,en,grc,xlm-roberta-base,ft,66.39628862369796
60,token-classification,udpos28,d865a7c1,en,is,xlm-roberta-base,ft,84.20509892568339
61,token-classification,udpos28,d865a7c1,en,gun,xlm-roberta-base,ft,35.204855842185125
62,token-classification,udpos28,d865a7c1,en,ur,xlm-roberta-base,ft,66.12184249628528
63,token-classification,udpos28,d865a7c1,en,ro,xlm-roberta-base,ft,84.98903404214741
64,token-classification,udpos28,d865a7c1,en,fa,xlm-roberta-base,ft,75.97196628704347
65,token-classification,udpos28,d865a7c1,en,apu,xlm-roberta-base,ft,46.24183006535948
66,token-classification,udpos28,d865a7c1,en,ja,xlm-roberta-base,ft,29.916897506925206
67,token-classification,udpos28,d865a7c1,en,hu,xlm-roberta-base,ft,85.59532924961715
68,token-classification,udpos28,d865a7c1,en,hi,xlm-roberta-base,ft,72.5172547629896
69,token-classification,udpos28,d865a7c1,en,lzh,xlm-roberta-base,ft,29.406367556656576
70,token-classification,udpos28,d865a7c1,en,koi,xlm-roberta-base,ft,48.152562574493444
71,token-classification,udpos28,d865a7c1,en,fo,xlm-roberta-base,ft,77.47946088170542
72,token-classification,udpos28,d865a7c1,en,sa,xlm-roberta-base,ft,40.30862984077059
73,token-classification,udpos28,d865a7c1,en,olo,xlm-roberta-base,ft,67.94354838709677
74,token-classification,udpos28,d865a7c1,en,ar,xlm-roberta-base,ft,79.39760173732414
75,token-classification,udpos28,d865a7c1,en,wo,xlm-roberta-base,ft,40.656729315186865
76,token-classification,udpos28,d865a7c1,en,bg,xlm-roberta-base,ft,90.34596794708726
77,token-classification,udpos28,d865a7c1,en,aqz,xlm-roberta-base,ft,36.50385604113111
78,token-classification,udpos28,d865a7c1,en,mpu,xlm-roberta-base,ft,19.863013698630137
79,token-classification,udpos28,d865a7c1,en,xnr,xlm-roberta-base,ft,45.6642800318218
80,token-classification,udpos28,d865a7c1,en,br,xlm-roberta-base,ft,65.92815318879569
81,token-classification,udpos28,d865a7c1,en,te,xlm-roberta-base,ft,86.13037447988904
82,token-classification,udpos28,d865a7c1,en,yue,xlm-roberta-base,ft,45.40163816640322
83,token-classification,udpos28,d865a7c1,en,cu,xlm-roberta-base,ft,53.88296281527265
84,token-classification,udpos28,d865a7c1,en,krl,xlm-roberta-base,ft,71.52553329023917
85,token-classification,udpos28,d865a7c1,en,hsb,xlm-roberta-base,ft,74.47839046199702
86,token-classification,udpos28,d865a7c1,en,ajp,xlm-roberta-base,ft,65.65272496831433
87,token-classification,udpos28,d865a7c1,en,kpv,xlm-roberta-base,ft,44.59224393737849
88,token-classification,udpos28,d865a7c1,en,ga,xlm-roberta-base,ft,67.31266149870801
89,token-classification,udpos28,d865a7c1,en,nyq,xlm-roberta-base,ft,50.0
90,token-classification,udpos28,d865a7c1,en,myu,xlm-roberta-base,ft,30.23255813953488
91,token-classification,udpos28,d865a7c1,en,gv,xlm-roberta-base,ft,37.89035392088827
92,token-classification,udpos28,d865a7c1,en,sms,xlm-roberta-base,ft,39.92623328722914
93,token-classification,udpos28,d865a7c1,en,af,xlm-roberta-base,ft,88.76080691642652
94,token-classification,udpos28,d865a7c1,en,otk,xlm-roberta-base,ft,39.366515837104075
95,token-classification,udpos28,d865a7c1,en,tpn,xlm-roberta-base,ft,40.28776978417266
96,token-classification,udpos28,d865a7c1,en,be,xlm-roberta-base,ft,87.89033225081188
97,token-classification,udpos28,d865a7c1,en,sr,xlm-roberta-base,ft,88.06584362139918
98,token-classification,udpos28,d865a7c1,en,mdf,xlm-roberta-base,ft,47.411638700464124
99,token-classification,udpos28,d865a7c1,en,hyw,xlm-roberta-base,ft,81.5551082033216
100,token-classification,udpos28,d865a7c1,en,gd,xlm-roberta-base,ft,59.3980343980344
101,token-classification,udpos28,d865a7c1,en,kfm,xlm-roberta-base,ft,44.5945945945946
102,token-classification,udpos28,d865a7c1,en,he,xlm-roberta-base,ft,93.75
103,token-classification,udpos28,d865a7c1,en,ug,xlm-roberta-base,ft,75.27224162728581
104,token-classification,udpos28,d865a7c1,en,ckt,xlm-roberta-base,ft,34.05462930117063
105,token-classification,udpos28,d865a7c1,nl,en,xlm-roberta-base,ft,89.11595080715246
106,token-classification,udpos28,d865a7c1,nl,nl,xlm-roberta-base,ft,95.14918785310734
107,token-classification,udpos28,d865a7c1,nl,de,xlm-roberta-base,ft,89.37543047493708
108,token-classification,udpos28,d865a7c1,nl,it,xlm-roberta-base,ft,88.26995930966747
109,token-classification,udpos28,d865a7c1,nl,fr,xlm-roberta-base,ft,87.65975365827981
110,token-classification,udpos28,d865a7c1,nl,es,xlm-roberta-base,ft,90.70038910505836
111,token-classification,udpos28,d865a7c1,nl,ru,xlm-roberta-base,ft,88.5480255550603
112,token-classification,udpos28,d865a7c1,nl,sv,xlm-roberta-base,ft,90.5516691755955
113,token-classification,udpos28,d865a7c1,nl,no,xlm-roberta-base,ft,87.28137204958398
114,token-classification,udpos28,d865a7c1,nl,da,xlm-roberta-base,ft,89.09508131298016
115,token-classification,udpos28,d865a7c1,nl,nds,xlm-roberta-base,ft,63.258426966292134
116,token-classification,udpos28,d865a7c1,nl,akk,xlm-roberta-base,ft,44.61183704842429
117,token-classification,udpos28,d865a7c1,nl,hy,xlm-roberta-base,ft,86.85659564280584
118,token-classification,udpos28,d865a7c1,nl,cy,xlm-roberta-base,ft,69.44532993305707
119,token-classification,udpos28,d865a7c1,nl,orv,xlm-roberta-base,ft,76.58571633855439
120,token-classification,udpos28,d865a7c1,nl,sq,xlm-roberta-base,ft,76.2472885032538
121,token-classification,udpos28,d865a7c1,nl,sl,xlm-roberta-base,ft,77.00481487630749
122,token-classification,udpos28,d865a7c1,nl,gub,xlm-roberta-base,ft,39.51434878587197
123,token-classification,udpos28,d865a7c1,nl,kmr,xlm-roberta-base,ft,79.84739676840216
124,token-classification,udpos28,d865a7c1,nl,tr,xlm-roberta-base,ft,78.58371854134566
125,token-classification,udpos28,d865a7c1,nl,fi,xlm-roberta-base,ft,86.15117240606035
126,token-classification,udpos28,d865a7c1,nl,id,xlm-roberta-base,ft,85.37903713153831
127,token-classification,udpos28,d865a7c1,nl,uk,xlm-roberta-base,ft,85.31443962993325
128,token-classification,udpos28,d865a7c1,nl,pl,xlm-roberta-base,ft,85.4283875864117
129,token-classification,udpos28,d865a7c1,nl,pt,xlm-roberta-base,ft,89.97440649545496
130,token-classification,udpos28,d865a7c1,nl,kk,xlm-roberta-base,ft,82.9171528588098
131,token-classification,udpos28,d865a7c1,nl,la,xlm-roberta-base,ft,80.05773023235317
132,token-classification,udpos28,d865a7c1,nl,fro,xlm-roberta-base,ft,62.6397050351423
133,token-classification,udpos28,d865a7c1,nl,bxr,xlm-roberta-base,ft,65.00199362041468
134,token-classification,udpos28,d865a7c1,nl,urb,xlm-roberta-base,ft,25.416666666666664
135,token-classification,udpos28,d865a7c1,nl,ko,xlm-roberta-base,ft,62.69270842530948
136,token-classification,udpos28,d865a7c1,nl,et,xlm-roberta-base,ft,87.84495470823678
137,token-classification,udpos28,d865a7c1,nl,hr,xlm-roberta-base,ft,87.19703215169002
138,token-classification,udpos28,d865a7c1,nl,got,xlm-roberta-base,ft,33.212394587173954
139,token-classification,udpos28,d865a7c1,nl,gsw,xlm-roberta-base,ft,54.57063711911358
140,token-classification,udpos28,d865a7c1,nl,aii,xlm-roberta-base,ft,16.114790286975715
141,token-classification,udpos28,d865a7c1,nl,sme,xlm-roberta-base,ft,47.18281718281718
142,token-classification,udpos28,d865a7c1,nl,pcm,xlm-roberta-base,ft,45.52171185613717
143,token-classification,udpos28,d865a7c1,nl,lv,xlm-roberta-base,ft,86.08025617932553
144,token-classification,udpos28,d865a7c1,nl,zh,xlm-roberta-base,ft,44.3350541002733
145,token-classification,udpos28,d865a7c1,nl,tl,xlm-roberta-base,ft,74.86033519553072
146,token-classification,udpos28,d865a7c1,nl,bm,xlm-roberta-base,ft,32.272299790204734
147,token-classification,udpos28,d865a7c1,nl,lt,xlm-roberta-base,ft,85.73828321854528
148,token-classification,udpos28,d865a7c1,nl,gl,xlm-roberta-base,ft,87.41307371349096
149,token-classification,udpos28,d865a7c1,nl,vi,xlm-roberta-base,ft,65.34504391468005
150,token-classification,udpos28,d865a7c1,nl,el,xlm-roberta-base,ft,86.55957706384709
151,token-classification,udpos28,d865a7c1,nl,ca,xlm-roberta-base,ft,89.63532598181466
152,token-classification,udpos28,d865a7c1,nl,cs,xlm-roberta-base,ft,86.95801283621577
153,token-classification,udpos28,d865a7c1,nl,myv,xlm-roberta-base,ft,50.28113922503361
154,token-classification,udpos28,d865a7c1,nl,bho,xlm-roberta-base,ft,53.33833458364591
155,token-classification,udpos28,d865a7c1,nl,th,xlm-roberta-base,ft,59.24200340471284
156,token-classification,udpos28,d865a7c1,nl,mr,xlm-roberta-base,ft,85.2760736196319
157,token-classification,udpos28,d865a7c1,nl,eu,xlm-roberta-base,ft,79.03093460244523
158,token-classification,udpos28,d865a7c1,nl,sk,xlm-roberta-base,ft,87.93200676709901
159,token-classification,udpos28,d865a7c1,nl,quc,xlm-roberta-base,ft,42.20801077078425
160,token-classification,udpos28,d865a7c1,nl,yo,xlm-roberta-base,ft,29.86081822016027
161,token-classification,udpos28,d865a7c1,nl,wbp,xlm-roberta-base,ft,41.70040485829959
162,token-classification,udpos28,d865a7c1,nl,ta,xlm-roberta-base,ft,84.79102167182663
163,token-classification,udpos28,d865a7c1,nl,mt,xlm-roberta-base,ft,33.161744784611216
164,token-classification,udpos28,d865a7c1,nl,grc,xlm-roberta-base,ft,67.82598546961165
165,token-classification,udpos28,d865a7c1,nl,is,xlm-roberta-base,ft,84.08508307893081
166,token-classification,udpos28,d865a7c1,nl,gun,xlm-roberta-base,ft,32.85280728376328
167,token-classification,udpos28,d865a7c1,nl,ur,xlm-roberta-base,ft,69.76901256247467
168,token-classification,udpos28,d865a7c1,nl,ro,xlm-roberta-base,ft,84.01830838180605
169,token-classification,udpos28,d865a7c1,nl,fa,xlm-roberta-base,ft,77.92043017249192
170,token-classification,udpos28,d865a7c1,nl,apu,xlm-roberta-base,ft,43.790849673202615
171,token-classification,udpos28,d865a7c1,nl,ja,xlm-roberta-base,ft,32.1311882946232
172,token-classification,udpos28,d865a7c1,nl,hu,xlm-roberta-base,ft,85.81546707503828
173,token-classification,udpos28,d865a7c1,nl,hi,xlm-roberta-base,ft,75.74714389375453
174,token-classification,udpos28,d865a7c1,nl,lzh,xlm-roberta-base,ft,31.241398293421412
175,token-classification,udpos28,d865a7c1,nl,koi,xlm-roberta-base,ft,52.20500595947557
176,token-classification,udpos28,d865a7c1,nl,fo,xlm-roberta-base,ft,79.63808194168502
177,token-classification,udpos28,d865a7c1,nl,sa,xlm-roberta-base,ft,42.28425398073521
178,token-classification,udpos28,d865a7c1,nl,olo,xlm-roberta-base,ft,67.54032258064517
179,token-classification,udpos28,d865a7c1,nl,ar,xlm-roberta-base,ft,80.97441223680484
180,token-classification,udpos28,d865a7c1,nl,wo,xlm-roberta-base,ft,40.67833225318643
181,token-classification,udpos28,d865a7c1,nl,bg,xlm-roberta-base,ft,88.73696260493513
182,token-classification,udpos28,d865a7c1,nl,aqz,xlm-roberta-base,ft,43.44473007712082
183,token-classification,udpos28,d865a7c1,nl,mpu,xlm-roberta-base,ft,20.54794520547945
184,token-classification,udpos28,d865a7c1,nl,xnr,xlm-roberta-base,ft,49.602227525855206
185,token-classification,udpos28,d865a7c1,nl,br,xlm-roberta-base,ft,65.27931634752335
186,token-classification,udpos28,d865a7c1,nl,te,xlm-roberta-base,ft,84.46601941747572
187,token-classification,udpos28,d865a7c1,nl,yue,xlm-roberta-base,ft,47.700819083201615
188,token-classification,udpos28,d865a7c1,nl,cu,xlm-roberta-base,ft,54.6705213837105
189,token-classification,udpos28,d865a7c1,nl,krl,xlm-roberta-base,ft,72.62443438914026
190,token-classification,udpos28,d865a7c1,nl,hsb,xlm-roberta-base,ft,76.20156482861401
191,token-classification,udpos28,d865a7c1,nl,ajp,xlm-roberta-base,ft,70.21546261089988
192,token-classification,udpos28,d865a7c1,nl,kpv,xlm-roberta-base,ft,46.219175278829425
193,token-classification,udpos28,d865a7c1,nl,ga,xlm-roberta-base,ft,70.30772844726333
194,token-classification,udpos28,d865a7c1,nl,nyq,xlm-roberta-base,ft,48.717948717948715
195,token-classification,udpos28,d865a7c1,nl,myu,xlm-roberta-base,ft,31.712473572938688
196,token-classification,udpos28,d865a7c1,nl,gv,xlm-roberta-base,ft,42.71339347675225
197,token-classification,udpos28,d865a7c1,nl,sms,xlm-roberta-base,ft,42.92300599354541
198,token-classification,udpos28,d865a7c1,nl,af,xlm-roberta-base,ft,87.97575275762695
199,token-classification,udpos28,d865a7c1,nl,otk,xlm-roberta-base,ft,37.10407239819005
200,token-classification,udpos28,d865a7c1,nl,tpn,xlm-roberta-base,ft,43.45323741007194
201,token-classification,udpos28,d865a7c1,nl,be,xlm-roberta-base,ft,86.86610042468149
202,token-classification,udpos28,d865a7c1,nl,sr,xlm-roberta-base,ft,88.75755187811926
203,token-classification,udpos28,d865a7c1,nl,mdf,xlm-roberta-base,ft,47.30453409496608
204,token-classification,udpos28,d865a7c1,nl,hyw,xlm-roberta-base,ft,80.67438349270256
205,token-classification,udpos28,d865a7c1,nl,gd,xlm-roberta-base,ft,58.6916461916462
206,token-classification,udpos28,d865a7c1,nl,kfm,xlm-roberta-base,ft,44.5945945945946
207,token-classification,udpos28,d865a7c1,nl,he,xlm-roberta-base,ft,90.625
208,token-classification,udpos28,d865a7c1,nl,ug,xlm-roberta-base,ft,76.22765564002466
209,token-classification,udpos28,d865a7c1,nl,ckt,xlm-roberta-base,ft,35.40262504434197
210,token-classification,udpos28,d865a7c1,de,en,xlm-roberta-base,ft,88.7946698970321
211,token-classification,udpos28,d865a7c1,de,nl,xlm-roberta-base,ft,89.31408898305084
212,token-classification,udpos28,d865a7c1,de,de,xlm-roberta-base,ft,96.25970088873072
213,token-classification,udpos28,d865a7c1,de,it,xlm-roberta-base,ft,86.39446237313503
214,token-classification,udpos28,d865a7c1,de,fr,xlm-roberta-base,ft,84.9521002210759
215,token-classification,udpos28,d865a7c1,de,es,xlm-roberta-base,ft,89.33394369420921
216,token-classification,udpos28,d865a7c1,de,ru,xlm-roberta-base,ft,89.1520190177193
217,token-classification,udpos28,d865a7c1,de,sv,xlm-roberta-base,ft,92.014522270433
218,token-classification,udpos28,d865a7c1,de,no,xlm-roberta-base,ft,87.24741042621838
219,token-classification,udpos28,d865a7c1,de,da,xlm-roberta-base,ft,88.98533373241544
220,token-classification,udpos28,d865a7c1,de,nds,xlm-roberta-base,ft,57.19101123595506
221,token-classification,udpos28,d865a7c1,de,akk,xlm-roberta-base,ft,28.62413528055342
222,token-classification,udpos28,d865a7c1,de,hy,xlm-roberta-base,ft,84.03160162796264
223,token-classification,udpos28,d865a7c1,de,cy,xlm-roberta-base,ft,68.60854319413451
224,token-classification,udpos28,d865a7c1,de,orv,xlm-roberta-base,ft,74.03937347320017
225,token-classification,udpos28,d865a7c1,de,sq,xlm-roberta-base,ft,84.3817787418655
226,token-classification,udpos28,d865a7c1,de,sl,xlm-roberta-base,ft,78.18362942055455
227,token-classification,udpos28,d865a7c1,de,gub,xlm-roberta-base,ft,21.41280353200883
228,token-classification,udpos28,d865a7c1,de,kmr,xlm-roberta-base,ft,76.21184919210053
229,token-classification,udpos28,d865a7c1,de,tr,xlm-roberta-base,ft,76.24550590652287
230,token-classification,udpos28,d865a7c1,de,fi,xlm-roberta-base,ft,83.84420244151985
231,token-classification,udpos28,d865a7c1,de,id,xlm-roberta-base,ft,82.68649701201906
232,token-classification,udpos28,d865a7c1,de,uk,xlm-roberta-base,ft,88.85115353085841
233,token-classification,udpos28,d865a7c1,de,pl,xlm-roberta-base,ft,87.00400917325238
234,token-classification,udpos28,d865a7c1,de,pt,xlm-roberta-base,ft,88.01517959579913
235,token-classification,udpos28,d865a7c1,de,kk,xlm-roberta-base,ft,81.17852975495916
236,token-classification,udpos28,d865a7c1,de,la,xlm-roberta-base,ft,77.83886214152722
237,token-classification,udpos28,d865a7c1,de,fro,xlm-roberta-base,ft,58.88927295771402
238,token-classification,udpos28,d865a7c1,de,bxr,xlm-roberta-base,ft,58.024322169059005
239,token-classification,udpos28,d865a7c1,de,urb,xlm-roberta-base,ft,16.25
240,token-classification,udpos28,d865a7c1,de,ko,xlm-roberta-base,ft,59.7365214473661
241,token-classification,udpos28,d865a7c1,de,et,xlm-roberta-base,ft,86.37844144479915
242,token-classification,udpos28,d865a7c1,de,hr,xlm-roberta-base,ft,89.1714756801319
243,token-classification,udpos28,d865a7c1,de,got,xlm-roberta-base,ft,18.336928809570505
244,token-classification,udpos28,d865a7c1,de,gsw,xlm-roberta-base,ft,56.99445983379502
245,token-classification,udpos28,d865a7c1,de,aii,xlm-roberta-base,ft,17.218543046357617
246,token-classification,udpos28,d865a7c1,de,sme,xlm-roberta-base,ft,34.60539460539461
247,token-classification,udpos28,d865a7c1,de,pcm,xlm-roberta-base,ft,43.1170279500941
248,token-classification,udpos28,d865a7c1,de,lv,xlm-roberta-base,ft,83.28830181126789
249,token-classification,udpos28,d865a7c1,de,zh,xlm-roberta-base,ft,51.335325800316454
250,token-classification,udpos28,d865a7c1,de,tl,xlm-roberta-base,ft,73.46368715083798
251,token-classification,udpos28,d865a7c1,de,bm,xlm-roberta-base,ft,26.217174274759458
252,token-classification,udpos28,d865a7c1,de,lt,xlm-roberta-base,ft,81.86628590626574
253,token-classification,udpos28,d865a7c1,de,gl,xlm-roberta-base,ft,86.02225312934631
254,token-classification,udpos28,d865a7c1,de,vi,xlm-roberta-base,ft,62.20828105395232
255,token-classification,udpos28,d865a7c1,de,el,xlm-roberta-base,ft,88.34892232614884
256,token-classification,udpos28,d865a7c1,de,ca,xlm-roberta-base,ft,87.8748307216096
257,token-classification,udpos28,d865a7c1,de,cs,xlm-roberta-base,ft,87.51457547400912
258,token-classification,udpos28,d865a7c1,de,myv,xlm-roberta-base,ft,41.87752108544188
259,token-classification,udpos28,d865a7c1,de,bho,xlm-roberta-base,ft,49.722430607651916
260,token-classification,udpos28,d865a7c1,de,th,xlm-roberta-base,ft,62.71839440910313
261,token-classification,udpos28,d865a7c1,de,mr,xlm-roberta-base,ft,82.82208588957054
262,token-classification,udpos28,d865a7c1,de,eu,xlm-roberta-base,ft,77.41445802904735
263,token-classification,udpos28,d865a7c1,de,sk,xlm-roberta-base,ft,88.11729638282446
264,token-classification,udpos28,d865a7c1,de,quc,xlm-roberta-base,ft,28.441602154156847
265,token-classification,udpos28,d865a7c1,de,yo,xlm-roberta-base,ft,21.284971179530437
266,token-classification,udpos28,d865a7c1,de,wbp,xlm-roberta-base,ft,31.17408906882591
267,token-classification,udpos28,d865a7c1,de,ta,xlm-roberta-base,ft,83.20433436532507
268,token-classification,udpos28,d865a7c1,de,mt,xlm-roberta-base,ft,21.728528853969113
269,token-classification,udpos28,d865a7c1,de,grc,xlm-roberta-base,ft,60.943016368570014
270,token-classification,udpos28,d865a7c1,de,is,xlm-roberta-base,ft,83.89865069562583
271,token-classification,udpos28,d865a7c1,de,gun,xlm-roberta-base,ft,26.479514415781484
272,token-classification,udpos28,d865a7c1,de,ur,xlm-roberta-base,ft,66.79724436039443
273,token-classification,udpos28,d865a7c1,de,ro,xlm-roberta-base,ft,83.60255554496042
274,token-classification,udpos28,d865a7c1,de,fa,xlm-roberta-base,ft,75.21674772679214
275,token-classification,udpos28,d865a7c1,de,apu,xlm-roberta-base,ft,26.143790849673206
276,token-classification,udpos28,d865a7c1,de,ja,xlm-roberta-base,ft,35.51566162369487
277,token-classification,udpos28,d865a7c1,de,hu,xlm-roberta-base,ft,86.37059724349157
278,token-classification,udpos28,d865a7c1,de,hi,xlm-roberta-base,ft,74.49670092306654
279,token-classification,udpos28,d865a7c1,de,lzh,xlm-roberta-base,ft,31.177172217634645
280,token-classification,udpos28,d865a7c1,de,koi,xlm-roberta-base,ft,42.55065554231228
281,token-classification,udpos28,d865a7c1,de,fo,xlm-roberta-base,ft,78.55877141169522
282,token-classification,udpos28,d865a7c1,de,sa,xlm-roberta-base,ft,29.90957342244938
283,token-classification,udpos28,d865a7c1,de,olo,xlm-roberta-base,ft,60.416666666666664
284,token-classification,udpos28,d865a7c1,de,ar,xlm-roberta-base,ft,80.6345009914078
285,token-classification,udpos28,d865a7c1,de,wo,xlm-roberta-base,ft,28.839922229423205
286,token-classification,udpos28,d865a7c1,de,bg,xlm-roberta-base,ft,91.21724751971509
287,token-classification,udpos28,d865a7c1,de,aqz,xlm-roberta-base,ft,19.794344473007712
288,token-classification,udpos28,d865a7c1,de,mpu,xlm-roberta-base,ft,11.643835616438356
289,token-classification,udpos28,d865a7c1,de,xnr,xlm-roberta-base,ft,44.868735083532215
290,token-classification,udpos28,d865a7c1,de,br,xlm-roberta-base,ft,64.64630479506252
291,token-classification,udpos28,d865a7c1,de,te,xlm-roberta-base,ft,81.55339805825243
292,token-classification,udpos28,d865a7c1,de,yue,xlm-roberta-base,ft,48.031326339991374
293,token-classification,udpos28,d865a7c1,de,cu,xlm-roberta-base,ft,51.74957631342837
294,token-classification,udpos28,d865a7c1,de,krl,xlm-roberta-base,ft,70.10342598577893
295,token-classification,udpos28,d865a7c1,de,hsb,xlm-roberta-base,ft,74.14307004470939
296,token-classification,udpos28,d865a7c1,de,ajp,xlm-roberta-base,ft,67.80735107731304
297,token-classification,udpos28,d865a7c1,de,kpv,xlm-roberta-base,ft,35.1069272485419
298,token-classification,udpos28,d865a7c1,de,ga,xlm-roberta-base,ft,67.41836974395113
299,token-classification,udpos28,d865a7c1,de,nyq,xlm-roberta-base,ft,43.58974358974359
300,token-classification,udpos28,d865a7c1,de,myu,xlm-roberta-base,ft,16.0676532769556
301,token-classification,udpos28,d865a7c1,de,gv,xlm-roberta-base,ft,31.34975711311589
302,token-classification,udpos28,d865a7c1,de,sms,xlm-roberta-base,ft,32.088520055325034
303,token-classification,udpos28,d865a7c1,de,af,xlm-roberta-base,ft,88.69124515552022
304,token-classification,udpos28,d865a7c1,de,otk,xlm-roberta-base,ft,38.91402714932127
305,token-classification,udpos28,d865a7c1,de,tpn,xlm-roberta-base,ft,24.964028776978417
306,token-classification,udpos28,d865a7c1,de,be,xlm-roberta-base,ft,88.93330002498126
