,task_type,task_name,digest,lang_train,lang_pred,model_id,model_type,score
21,token-classification,udpos28,1d6ca3e8,en,id,xlm-roberta-base,ft,86.9099576982475
22,token-classification,udpos28,1d6ca3e8,en,uk,xlm-roberta-base,ft,87.58051294062537
23,token-classification,udpos28,1d6ca3e8,en,pl,xlm-roberta-base,ft,87.23334048275065
24,token-classification,udpos28,1d6ca3e8,en,pt,xlm-roberta-base,ft,90.02735857382402
25,token-classification,udpos28,1d6ca3e8,en,kk,xlm-roberta-base,ft,82.4737456242707
26,token-classification,udpos28,1d6ca3e8,en,la,xlm-roberta-base,ft,79.63466898762766
27,token-classification,udpos28,1d6ca3e8,en,fro,xlm-roberta-base,ft,53.42205323193916
28,token-classification,udpos28,1d6ca3e8,en,bxr,xlm-roberta-base,ft,58.801834130781494
29,token-classification,udpos28,1d6ca3e8,en,urb,xlm-roberta-base,ft,9.166666666666666
30,token-classification,udpos28,1d6ca3e8,en,ko,xlm-roberta-base,ft,64.0489519133982
31,token-classification,udpos28,1d6ca3e8,en,et,xlm-roberta-base,ft,88.42993955696716
32,token-classification,udpos28,1d6ca3e8,en,hr,xlm-roberta-base,ft,87.92250618301732
33,token-classification,udpos28,1d6ca3e8,en,got,xlm-roberta-base,ft,20.5138262404393
34,token-classification,udpos28,1d6ca3e8,en,gsw,xlm-roberta-base,ft,47.64542936288089
35,token-classification,udpos28,1d6ca3e8,en,aii,xlm-roberta-base,ft,14.56953642384106
36,token-classification,udpos28,1d6ca3e8,en,sme,xlm-roberta-base,ft,32.02797202797203
37,token-classification,udpos28,1d6ca3e8,en,pcm,xlm-roberta-base,ft,47.522130062033874
38,token-classification,udpos28,1d6ca3e8,en,lv,xlm-roberta-base,ft,87.53794322692552
39,token-classification,udpos28,1d6ca3e8,en,zh,xlm-roberta-base,ft,47.48038165864885
40,token-classification,udpos28,1d6ca3e8,en,tl,xlm-roberta-base,ft,73.46368715083798
41,token-classification,udpos28,1d6ca3e8,en,bm,xlm-roberta-base,ft,27.67850683643203
42,token-classification,udpos28,1d6ca3e8,en,lt,xlm-roberta-base,ft,87.30052074584243
43,token-classification,udpos28,1d6ca3e8,en,gl,xlm-roberta-base,ft,87.10013908205842
44,token-classification,udpos28,1d6ca3e8,en,vi,xlm-roberta-base,ft,66.35717273107487
45,token-classification,udpos28,1d6ca3e8,en,el,xlm-roberta-base,ft,87.55591703944692
46,token-classification,udpos28,1d6ca3e8,en,ca,xlm-roberta-base,ft,89.6836912362159
47,token-classification,udpos28,1d6ca3e8,en,cs,xlm-roberta-base,ft,88.11768164225172
48,token-classification,udpos28,1d6ca3e8,en,myv,xlm-roberta-base,ft,47.579757975797584
49,token-classification,udpos28,1d6ca3e8,en,bho,xlm-roberta-base,ft,50.68267066766692
50,token-classification,udpos28,1d6ca3e8,en,th,xlm-roberta-base,ft,59.510796523609
51,token-classification,udpos28,1d6ca3e8,en,mr,xlm-roberta-base,ft,82.20858895705521
52,token-classification,udpos28,1d6ca3e8,en,eu,xlm-roberta-base,ft,75.98670714695987
53,token-classification,udpos28,1d6ca3e8,en,sk,xlm-roberta-base,ft,88.52009989527109
54,token-classification,udpos28,1d6ca3e8,en,quc,xlm-roberta-base,ft,25.44597778525749
55,token-classification,udpos28,1d6ca3e8,en,yo,xlm-roberta-base,ft,18.459159285814707
56,token-classification,udpos28,1d6ca3e8,en,wbp,xlm-roberta-base,ft,29.1497975708502
57,token-classification,udpos28,1d6ca3e8,en,ta,xlm-roberta-base,ft,83.43653250773994
58,token-classification,udpos28,1d6ca3e8,en,mt,xlm-roberta-base,ft,21.069267587826243
59,token-classification,udpos28,1d6ca3e8,en,grc,xlm-roberta-base,ft,66.82811542613719
60,token-classification,udpos28,1d6ca3e8,en,is,xlm-roberta-base,ft,84.78303931392884
61,token-classification,udpos28,1d6ca3e8,en,gun,xlm-roberta-base,ft,24.12746585735964
62,token-classification,udpos28,1d6ca3e8,en,ur,xlm-roberta-base,ft,67.04714305011483
63,token-classification,udpos28,1d6ca3e8,en,ro,xlm-roberta-base,ft,85.67559835987413
64,token-classification,udpos28,1d6ca3e8,en,fa,xlm-roberta-base,ft,76.72718484729481
65,token-classification,udpos28,1d6ca3e8,en,apu,xlm-roberta-base,ft,28.594771241830063
66,token-classification,udpos28,1d6ca3e8,en,ja,xlm-roberta-base,ft,34.05604091199659
67,token-classification,udpos28,1d6ca3e8,en,hu,xlm-roberta-base,ft,85.97817764165391
68,token-classification,udpos28,1d6ca3e8,en,hi,xlm-roberta-base,ft,74.14401188005198
69,token-classification,udpos28,1d6ca3e8,en,lzh,xlm-roberta-base,ft,29.38801724928893
70,token-classification,udpos28,1d6ca3e8,en,koi,xlm-roberta-base,ft,47.43742550655543
71,token-classification,udpos28,1d6ca3e8,en,fo,xlm-roberta-base,ft,76.9961875100682
72,token-classification,udpos28,1d6ca3e8,en,sa,xlm-roberta-base,ft,25.59465303715353
73,token-classification,udpos28,1d6ca3e8,en,olo,xlm-roberta-base,ft,63.17204301075269
74,token-classification,udpos28,1d6ca3e8,en,ar,xlm-roberta-base,ft,80.73836276083468
75,token-classification,udpos28,1d6ca3e8,en,wo,xlm-roberta-base,ft,26.117952041477643
76,token-classification,udpos28,1d6ca3e8,en,bg,xlm-roberta-base,ft,90.84202493004324
77,token-classification,udpos28,1d6ca3e8,en,aqz,xlm-roberta-base,ft,18.251928020565554
78,token-classification,udpos28,1d6ca3e8,en,mpu,xlm-roberta-base,ft,5.47945205479452
79,token-classification,udpos28,1d6ca3e8,en,xnr,xlm-roberta-base,ft,43.03898170246619
80,token-classification,udpos28,1d6ca3e8,en,br,xlm-roberta-base,ft,64.06076910903624
81,token-classification,udpos28,1d6ca3e8,en,te,xlm-roberta-base,ft,84.74341192787794
82,token-classification,udpos28,1d6ca3e8,en,yue,xlm-roberta-base,ft,53.96608708147722
83,token-classification,udpos28,1d6ca3e8,en,cu,xlm-roberta-base,ft,53.723457282424484
84,token-classification,udpos28,1d6ca3e8,en,krl,xlm-roberta-base,ft,69.74789915966386
85,token-classification,udpos28,1d6ca3e8,en,hsb,xlm-roberta-base,ft,75.59612518628911
86,token-classification,udpos28,1d6ca3e8,en,ajp,xlm-roberta-base,ft,66.28643852978455
87,token-classification,udpos28,1d6ca3e8,en,kpv,xlm-roberta-base,ft,39.8649340018418
88,token-classification,udpos28,1d6ca3e8,en,ga,xlm-roberta-base,ft,66.95247044084253
89,token-classification,udpos28,1d6ca3e8,en,nyq,xlm-roberta-base,ft,44.871794871794876
90,token-classification,udpos28,1d6ca3e8,en,myu,xlm-roberta-base,ft,12.26215644820296
91,token-classification,udpos28,1d6ca3e8,en,gv,xlm-roberta-base,ft,25.39902845246357
92,token-classification,udpos28,1d6ca3e8,en,sms,xlm-roberta-base,ft,29.87551867219917
93,token-classification,udpos28,1d6ca3e8,en,af,xlm-roberta-base,ft,89.34711318692239
94,token-classification,udpos28,1d6ca3e8,en,otk,xlm-roberta-base,ft,37.10407239819005
95,token-classification,udpos28,1d6ca3e8,en,tpn,xlm-roberta-base,ft,23.093525179856115
96,token-classification,udpos28,1d6ca3e8,en,be,xlm-roberta-base,ft,89.05196102922808
97,token-classification,udpos28,1d6ca3e8,en,sr,xlm-roberta-base,ft,88.40731984940022
98,token-classification,udpos28,1d6ca3e8,en,mdf,xlm-roberta-base,ft,44.05569439485898
99,token-classification,udpos28,1d6ca3e8,en,hyw,xlm-roberta-base,ft,80.08303975842979
100,token-classification,udpos28,1d6ca3e8,en,gd,xlm-roberta-base,ft,58.96805896805897
101,token-classification,udpos28,1d6ca3e8,en,kfm,xlm-roberta-base,ft,43.24324324324324
102,token-classification,udpos28,1d6ca3e8,en,he,xlm-roberta-base,ft,90.625
103,token-classification,udpos28,1d6ca3e8,en,ug,xlm-roberta-base,ft,75.83727141976577
104,token-classification,udpos28,1d6ca3e8,en,ckt,xlm-roberta-base,ft,32.600212841433134
105,token-classification,udpos28,1d6ca3e8,nl,en,xlm-roberta-base,ft,88.83285492323493
106,token-classification,udpos28,1d6ca3e8,nl,nl,xlm-roberta-base,ft,96.97210451977402
107,token-classification,udpos28,1d6ca3e8,nl,de,xlm-roberta-base,ft,88.99520428516196
108,token-classification,udpos28,1d6ca3e8,nl,it,xlm-roberta-base,ft,89.916280810065
109,token-classification,udpos28,1d6ca3e8,nl,fr,xlm-roberta-base,ft,88.05558479839983
110,token-classification,udpos28,1d6ca3e8,nl,es,xlm-roberta-base,ft,90.53330281528955
111,token-classification,udpos28,1d6ca3e8,nl,ru,xlm-roberta-base,ft,89.16364669935336
112,token-classification,udpos28,1d6ca3e8,nl,sv,xlm-roberta-base,ft,90.70751793146196
113,token-classification,udpos28,1d6ca3e8,nl,no,xlm-roberta-base,ft,87.58857037002731
114,token-classification,udpos28,1d6ca3e8,nl,da,xlm-roberta-base,ft,89.02524194352988
115,token-classification,udpos28,1d6ca3e8,nl,nds,xlm-roberta-base,ft,58.31460674157304
116,token-classification,udpos28,1d6ca3e8,nl,akk,xlm-roberta-base,ft,22.890084550345886
117,token-classification,udpos28,1d6ca3e8,nl,hy,xlm-roberta-base,ft,86.6890112520948
118,token-classification,udpos28,1d6ca3e8,nl,cy,xlm-roberta-base,ft,70.18648390181703
119,token-classification,udpos28,1d6ca3e8,nl,orv,xlm-roberta-base,ft,73.49906595775255
120,token-classification,udpos28,1d6ca3e8,nl,sq,xlm-roberta-base,ft,78.85032537960954
121,token-classification,udpos28,1d6ca3e8,nl,sl,xlm-roberta-base,ft,76.34484476174663
122,token-classification,udpos28,1d6ca3e8,nl,gub,xlm-roberta-base,ft,22.075055187637968
123,token-classification,udpos28,1d6ca3e8,nl,kmr,xlm-roberta-base,ft,78.32136445242371
124,token-classification,udpos28,1d6ca3e8,nl,tr,xlm-roberta-base,ft,78.2652799178223
125,token-classification,udpos28,1d6ca3e8,nl,fi,xlm-roberta-base,ft,86.20022705293697
126,token-classification,udpos28,1d6ca3e8,nl,id,xlm-roberta-base,ft,85.37903713153831
127,token-classification,udpos28,1d6ca3e8,nl,uk,xlm-roberta-base,ft,85.82386696334466
128,token-classification,udpos28,1d6ca3e8,nl,pl,xlm-roberta-base,ft,86.26651927867879
129,token-classification,udpos28,1d6ca3e8,nl,pt,xlm-roberta-base,ft,89.9655811490601
130,token-classification,udpos28,1d6ca3e8,nl,kk,xlm-roberta-base,ft,83.03383897316219
131,token-classification,udpos28,1d6ca3e8,nl,la,xlm-roberta-base,ft,79.02431500435179
132,token-classification,udpos28,1d6ca3e8,nl,fro,xlm-roberta-base,ft,53.05334715981104
133,token-classification,udpos28,1d6ca3e8,nl,bxr,xlm-roberta-base,ft,58.3732057416268
134,token-classification,udpos28,1d6ca3e8,nl,urb,xlm-roberta-base,ft,13.750000000000002
135,token-classification,udpos28,1d6ca3e8,nl,ko,xlm-roberta-base,ft,62.16998958094195
136,token-classification,udpos28,1d6ca3e8,nl,et,xlm-roberta-base,ft,87.60026575488973
137,token-classification,udpos28,1d6ca3e8,nl,hr,xlm-roberta-base,ft,87.64633140972795
138,token-classification,udpos28,1d6ca3e8,nl,got,xlm-roberta-base,ft,16.464012551480682
139,token-classification,udpos28,1d6ca3e8,nl,gsw,xlm-roberta-base,ft,48.337950138504155
140,token-classification,udpos28,1d6ca3e8,nl,aii,xlm-roberta-base,ft,14.56953642384106
141,token-classification,udpos28,1d6ca3e8,nl,sme,xlm-roberta-base,ft,36.51348651348651
142,token-classification,udpos28,1d6ca3e8,nl,pcm,xlm-roberta-base,ft,36.00752770614066
143,token-classification,udpos28,1d6ca3e8,nl,lv,xlm-roberta-base,ft,86.57393508789485
144,token-classification,udpos28,1d6ca3e8,nl,zh,xlm-roberta-base,ft,47.91669996324058
145,token-classification,udpos28,1d6ca3e8,nl,tl,xlm-roberta-base,ft,73.9292364990689
146,token-classification,udpos28,1d6ca3e8,nl,bm,xlm-roberta-base,ft,29.704116327859364
147,token-classification,udpos28,1d6ca3e8,nl,lt,xlm-roberta-base,ft,85.67109020661852
148,token-classification,udpos28,1d6ca3e8,nl,gl,xlm-roberta-base,ft,87.37830319888734
149,token-classification,udpos28,1d6ca3e8,nl,vi,xlm-roberta-base,ft,65.13592639063154
150,token-classification,udpos28,1d6ca3e8,nl,el,xlm-roberta-base,ft,86.33590890605937
151,token-classification,udpos28,1d6ca3e8,nl,ca,xlm-roberta-base,ft,89.49023021861095
152,token-classification,udpos28,1d6ca3e8,nl,cs,xlm-roberta-base,ft,87.25932095438735
153,token-classification,udpos28,1d6ca3e8,nl,myv,xlm-roberta-base,ft,42.98374281872632
154,token-classification,udpos28,1d6ca3e8,nl,bho,xlm-roberta-base,ft,48.53713428357089
155,token-classification,udpos28,1d6ca3e8,nl,th,xlm-roberta-base,ft,58.126511961293794
156,token-classification,udpos28,1d6ca3e8,nl,mr,xlm-roberta-base,ft,87.73006134969326
157,token-classification,udpos28,1d6ca3e8,nl,eu,xlm-roberta-base,ft,78.24320997784524
158,token-classification,udpos28,1d6ca3e8,nl,sk,xlm-roberta-base,ft,88.20591315556273
159,token-classification,udpos28,1d6ca3e8,nl,quc,xlm-roberta-base,ft,28.172332547963645
160,token-classification,udpos28,1d6ca3e8,nl,yo,xlm-roberta-base,ft,19.541684240123715
161,token-classification,udpos28,1d6ca3e8,nl,wbp,xlm-roberta-base,ft,27.93522267206478
162,token-classification,udpos28,1d6ca3e8,nl,ta,xlm-roberta-base,ft,84.3266253869969
163,token-classification,udpos28,1d6ca3e8,nl,mt,xlm-roberta-base,ft,19.19985550438002
164,token-classification,udpos28,1d6ca3e8,nl,grc,xlm-roberta-base,ft,66.28833192308815
165,token-classification,udpos28,1d6ca3e8,nl,is,xlm-roberta-base,ft,84.26860245624665
166,token-classification,udpos28,1d6ca3e8,nl,gun,xlm-roberta-base,ft,25.644916540212442
167,token-classification,udpos28,1d6ca3e8,nl,ur,xlm-roberta-base,ft,68.51951911387275
168,token-classification,udpos28,1d6ca3e8,nl,ro,xlm-roberta-base,ft,83.78563936302088
169,token-classification,udpos28,1d6ca3e8,nl,fa,xlm-roberta-base,ft,78.32220644654562
170,token-classification,udpos28,1d6ca3e8,nl,apu,xlm-roberta-base,ft,27.287581699346404
171,token-classification,udpos28,1d6ca3e8,nl,ja,xlm-roberta-base,ft,34.08622771503658
172,token-classification,udpos28,1d6ca3e8,nl,hu,xlm-roberta-base,ft,87.20329249617151
173,token-classification,udpos28,1d6ca3e8,nl,hi,xlm-roberta-base,ft,73.3086957255438
174,token-classification,udpos28,1d6ca3e8,nl,lzh,xlm-roberta-base,ft,28.32369942196532
175,token-classification,udpos28,1d6ca3e8,nl,koi,xlm-roberta-base,ft,45.05363528009535
176,token-classification,udpos28,1d6ca3e8,nl,fo,xlm-roberta-base,ft,78.2956559093594
177,token-classification,udpos28,1d6ca3e8,nl,sa,xlm-roberta-base,ft,30.253587576174564
178,token-classification,udpos28,1d6ca3e8,nl,olo,xlm-roberta-base,ft,63.10483870967742
179,token-classification,udpos28,1d6ca3e8,nl,ar,xlm-roberta-base,ft,80.01605136436596
180,token-classification,udpos28,1d6ca3e8,nl,wo,xlm-roberta-base,ft,27.651760639446966
181,token-classification,udpos28,1d6ca3e8,nl,bg,xlm-roberta-base,ft,89.18214194861358
182,token-classification,udpos28,1d6ca3e8,nl,aqz,xlm-roberta-base,ft,28.020565552699228
183,token-classification,udpos28,1d6ca3e8,nl,mpu,xlm-roberta-base,ft,7.534246575342466
184,token-classification,udpos28,1d6ca3e8,nl,xnr,xlm-roberta-base,ft,44.9085123309467
185,token-classification,udpos28,1d6ca3e8,nl,br,xlm-roberta-base,ft,65.8490267447381
186,token-classification,udpos28,1d6ca3e8,nl,te,xlm-roberta-base,ft,85.71428571428571
187,token-classification,udpos28,1d6ca3e8,nl,yue,xlm-roberta-base,ft,50.68975427503952
188,token-classification,udpos28,1d6ca3e8,nl,cu,xlm-roberta-base,ft,49.406838799720866
189,token-classification,udpos28,1d6ca3e8,nl,krl,xlm-roberta-base,ft,73.49709114414998
190,token-classification,udpos28,1d6ca3e8,nl,hsb,xlm-roberta-base,ft,70.89232488822653
191,token-classification,udpos28,1d6ca3e8,nl,ajp,xlm-roberta-base,ft,64.76552598225602
192,token-classification,udpos28,1d6ca3e8,nl,kpv,xlm-roberta-base,ft,37.12268494832702
193,token-classification,udpos28,1d6ca3e8,nl,ga,xlm-roberta-base,ft,68.85913397541304
194,token-classification,udpos28,1d6ca3e8,nl,nyq,xlm-roberta-base,ft,46.15384615384615
195,token-classification,udpos28,1d6ca3e8,nl,myu,xlm-roberta-base,ft,12.26215644820296
196,token-classification,udpos28,1d6ca3e8,nl,gv,xlm-roberta-base,ft,35.73907009021513
197,token-classification,udpos28,1d6ca3e8,nl,sms,xlm-roberta-base,ft,30.059935454126325
198,token-classification,udpos28,1d6ca3e8,nl,af,xlm-roberta-base,ft,88.44281029514062
199,token-classification,udpos28,1d6ca3e8,nl,otk,xlm-roberta-base,ft,37.10407239819005
200,token-classification,udpos28,1d6ca3e8,nl,tpn,xlm-roberta-base,ft,24.89208633093525
201,token-classification,udpos28,1d6ca3e8,nl,be,xlm-roberta-base,ft,87.16587559330502
202,token-classification,udpos28,1d6ca3e8,nl,sr,xlm-roberta-base,ft,89.02022589965853
203,token-classification,udpos28,1d6ca3e8,nl,mdf,xlm-roberta-base,ft,41.485183862906105
204,token-classification,udpos28,1d6ca3e8,nl,hyw,xlm-roberta-base,ft,78.96326119778561
205,token-classification,udpos28,1d6ca3e8,nl,gd,xlm-roberta-base,ft,59.490171990171994
206,token-classification,udpos28,1d6ca3e8,nl,kfm,xlm-roberta-base,ft,40.54054054054054
207,token-classification,udpos28,1d6ca3e8,nl,he,xlm-roberta-base,ft,94.79166666666666
208,token-classification,udpos28,1d6ca3e8,nl,ug,xlm-roberta-base,ft,77.19334292171769
209,token-classification,udpos28,1d6ca3e8,nl,ckt,xlm-roberta-base,ft,30.507272082298687
210,token-classification,udpos28,1d6ca3e8,de,en,xlm-roberta-base,ft,86.96178863929634
211,token-classification,udpos28,1d6ca3e8,de,nl,xlm-roberta-base,ft,89.5656779661017
212,token-classification,udpos28,1d6ca3e8,de,de,xlm-roberta-base,ft,97.16046569386799
213,token-classification,udpos28,1d6ca3e8,de,it,xlm-roberta-base,ft,85.61807212010663
214,token-classification,udpos28,1d6ca3e8,de,fr,xlm-roberta-base,ft,84.76050110537952
215,token-classification,udpos28,1d6ca3e8,de,es,xlm-roberta-base,ft,88.4161135271229
216,token-classification,udpos28,1d6ca3e8,de,ru,xlm-roberta-base,ft,89.41364185448603
217,token-classification,udpos28,1d6ca3e8,de,sv,xlm-roberta-base,ft,92.34924289382803
218,token-classification,udpos28,1d6ca3e8,de,no,xlm-roberta-base,ft,87.69354266043008
219,token-classification,udpos28,1d6ca3e8,de,da,xlm-roberta-base,ft,88.88556320462935
220,token-classification,udpos28,1d6ca3e8,de,nds,xlm-roberta-base,ft,44.26966292134831
221,token-classification,udpos28,1d6ca3e8,de,akk,xlm-roberta-base,ft,21.36817832436587
222,token-classification,udpos28,1d6ca3e8,de,hy,xlm-roberta-base,ft,85.63562365333972
223,token-classification,udpos28,1d6ca3e8,de,cy,xlm-roberta-base,ft,68.99107427478482
224,token-classification,udpos28,1d6ca3e8,de,orv,xlm-roberta-base,ft,67.67064233366862
225,token-classification,udpos28,1d6ca3e8,de,sq,xlm-roberta-base,ft,84.59869848156181
226,token-classification,udpos28,1d6ca3e8,de,sl,xlm-roberta-base,ft,76.51502573468372
227,token-classification,udpos28,1d6ca3e8,de,gub,xlm-roberta-base,ft,18.101545253863137
228,token-classification,udpos28,1d6ca3e8,de,kmr,xlm-roberta-base,ft,74.05745062836625
229,token-classification,udpos28,1d6ca3e8,de,tr,xlm-roberta-base,ft,75.5688238315357
230,token-classification,udpos28,1d6ca3e8,de,fi,xlm-roberta-base,ft,83.77412437455325
231,token-classification,udpos28,1d6ca3e8,de,id,xlm-roberta-base,ft,82.23326394950648
232,token-classification,udpos28,1d6ca3e8,de,uk,xlm-roberta-base,ft,88.95069680290432
233,token-classification,udpos28,1d6ca3e8,de,pl,xlm-roberta-base,ft,86.64103875534144
234,token-classification,udpos28,1d6ca3e8,de,pt,xlm-roberta-base,ft,87.7592445503486
235,token-classification,udpos28,1d6ca3e8,de,kk,xlm-roberta-base,ft,80.59509918319719
236,token-classification,udpos28,1d6ca3e8,de,la,xlm-roberta-base,ft,75.84254189297872
237,token-classification,udpos28,1d6ca3e8,de,fro,xlm-roberta-base,ft,36.26569881322733
238,token-classification,udpos28,1d6ca3e8,de,bxr,xlm-roberta-base,ft,49.780701754385966
239,token-classification,udpos28,1d6ca3e8,de,urb,xlm-roberta-base,ft,11.666666666666666
240,token-classification,udpos28,1d6ca3e8,de,ko,xlm-roberta-base,ft,61.41240044501739
241,token-classification,udpos28,1d6ca3e8,de,et,xlm-roberta-base,ft,86.55669167571422
242,token-classification,udpos28,1d6ca3e8,de,hr,xlm-roberta-base,ft,88.75103050288541
243,token-classification,udpos28,1d6ca3e8,de,got,xlm-roberta-base,ft,8.129044910766817
244,token-classification,udpos28,1d6ca3e8,de,gsw,xlm-roberta-base,ft,54.43213296398892
245,token-classification,udpos28,1d6ca3e8,de,aii,xlm-roberta-base,ft,17.218543046357617
246,token-classification,udpos28,1d6ca3e8,de,sme,xlm-roberta-base,ft,25.014985014985015
247,token-classification,udpos28,1d6ca3e8,de,pcm,xlm-roberta-base,ft,28.249808322297344
248,token-classification,udpos28,1d6ca3e8,de,lv,xlm-roberta-base,ft,83.85202975416125
249,token-classification,udpos28,1d6ca3e8,de,zh,xlm-roberta-base,ft,52.634691300803915
250,token-classification,udpos28,1d6ca3e8,de,tl,xlm-roberta-base,ft,72.06703910614524
251,token-classification,udpos28,1d6ca3e8,de,bm,xlm-roberta-base,ft,17.470881863560734
252,token-classification,udpos28,1d6ca3e8,de,lt,xlm-roberta-base,ft,82.62220729044179
253,token-classification,udpos28,1d6ca3e8,de,gl,xlm-roberta-base,ft,85.15299026425592
254,token-classification,udpos28,1d6ca3e8,de,vi,xlm-roberta-base,ft,60.83647009619406
255,token-classification,udpos28,1d6ca3e8,de,el,xlm-roberta-base,ft,88.7149247661651
256,token-classification,udpos28,1d6ca3e8,de,ca,xlm-roberta-base,ft,86.76242987038111
257,token-classification,udpos28,1d6ca3e8,de,cs,xlm-roberta-base,ft,87.38180392925383
258,token-classification,udpos28,1d6ca3e8,de,myv,xlm-roberta-base,ft,33.61447255836695
259,token-classification,udpos28,1d6ca3e8,de,bho,xlm-roberta-base,ft,46.54163540885221
260,token-classification,udpos28,1d6ca3e8,de,th,xlm-roberta-base,ft,62.39584266642774
261,token-classification,udpos28,1d6ca3e8,de,mr,xlm-roberta-base,ft,86.50306748466258
262,token-classification,udpos28,1d6ca3e8,de,eu,xlm-roberta-base,ft,77.2954787888734
263,token-classification,udpos28,1d6ca3e8,de,sk,xlm-roberta-base,ft,87.56948360589705
264,token-classification,udpos28,1d6ca3e8,de,quc,xlm-roberta-base,ft,21.62571524739145
265,token-classification,udpos28,1d6ca3e8,de,yo,xlm-roberta-base,ft,16.589343455644595
266,token-classification,udpos28,1d6ca3e8,de,wbp,xlm-roberta-base,ft,21.45748987854251
267,token-classification,udpos28,1d6ca3e8,de,ta,xlm-roberta-base,ft,84.171826625387
268,token-classification,udpos28,1d6ca3e8,de,mt,xlm-roberta-base,ft,15.289442788765465
269,token-classification,udpos28,1d6ca3e8,de,grc,xlm-roberta-base,ft,62.03133662066349
270,token-classification,udpos28,1d6ca3e8,de,is,xlm-roberta-base,ft,84.14800400829624
271,token-classification,udpos28,1d6ca3e8,de,gun,xlm-roberta-base,ft,20.485584218512898
272,token-classification,udpos28,1d6ca3e8,de,ur,xlm-roberta-base,ft,68.04673780899635
273,token-classification,udpos28,1d6ca3e8,de,ro,xlm-roberta-base,ft,83.52054925145418
274,token-classification,udpos28,1d6ca3e8,de,fa,xlm-roberta-base,ft,76.00821677793553
275,token-classification,udpos28,1d6ca3e8,de,apu,xlm-roberta-base,ft,22.22222222222222
276,token-classification,udpos28,1d6ca3e8,de,ja,xlm-roberta-base,ft,36.24369628524754
277,token-classification,udpos28,1d6ca3e8,de,hu,xlm-roberta-base,ft,86.67687595712098
278,token-classification,udpos28,1d6ca3e8,de,hi,xlm-roberta-base,ft,73.04713208120286
279,token-classification,udpos28,1d6ca3e8,de,lzh,xlm-roberta-base,ft,28.580603725112397
280,token-classification,udpos28,1d6ca3e8,de,koi,xlm-roberta-base,ft,34.92252681764005
281,token-classification,udpos28,1d6ca3e8,de,fo,xlm-roberta-base,ft,76.5719808838533
282,token-classification,udpos28,1d6ca3e8,de,sa,xlm-roberta-base,ft,9.445645763711422
283,token-classification,udpos28,1d6ca3e8,de,olo,xlm-roberta-base,ft,50.873655913978496
284,token-classification,udpos28,1d6ca3e8,de,ar,xlm-roberta-base,ft,79.44009064299877
285,token-classification,udpos28,1d6ca3e8,de,wo,xlm-roberta-base,ft,21.06286454957874
286,token-classification,udpos28,1d6ca3e8,de,bg,xlm-roberta-base,ft,91.07733401170186
287,token-classification,udpos28,1d6ca3e8,de,aqz,xlm-roberta-base,ft,14.395886889460154
288,token-classification,udpos28,1d6ca3e8,de,mpu,xlm-roberta-base,ft,1.36986301369863
289,token-classification,udpos28,1d6ca3e8,de,xnr,xlm-roberta-base,ft,40.53301511535402
290,token-classification,udpos28,1d6ca3e8,de,br,xlm-roberta-base,ft,59.99366988447539
291,token-classification,udpos28,1d6ca3e8,de,te,xlm-roberta-base,ft,83.21775312066573
292,token-classification,udpos28,1d6ca3e8,de,yue,xlm-roberta-base,ft,48.89351918379077
293,token-classification,udpos28,1d6ca3e8,de,cu,xlm-roberta-base,ft,38.71996809889343
